Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
32.615671,2101.93,4.9,1,0
32.701224,2100.99,6.55,1,0
32.797213,2101.4,3.75,1,0
32.899293,2103.24,-596.05,1,1
32.996538,2101.74,-388.2,0,1
33.100722,2101.97,-3.0,1,0
33.199883,2101.51,-5.2,1,0
33.306585,2102.72,-272.55,1,1
33.403059,2101.33,284.9,1,1
33.499784,2102.53,-0.3,1,0
33.602475,2100.58,-0.45,1,0
33.69892,2100.35,0.5,1,0
33.805117,2101.67,0.4,1,0
33.899435,2102.15,-1.7,1,0
33.993853,2100.28,-1.25,1,0
34.103997,2102.27,-1.65,1,0
34.205748,2100.84,-1.05,1,0
34.300848,2098.93,-1.6,1,0
34.410013,2100.61,-1.8,1,0
34.516751,2099.68,-1.95,1,0
34.594237,2098.66,-1.95,1,0
34.705126,2098.74,-2.0,1,0
34.79656,2097.61,-2.0,1,0
34.904334,2099.86,-1.7,1,0
34.9978,2098.74,-2.3,1,0
35.098463,2097.84,-2.1,1,0
35.193696,2097.43,-2.45,1,0
35.304946,2098.44,-2.25,1,0
35.402627,2101.7,-2.2,1,0
35.502812,2101.36,-2.65,1,0
35.604808,2100.39,-2.05,1,0
35.694021,2098.89,-2.35,1,0
35.795872,2097.99,-1.8,1,0
35.900012,2098.1,-2.0,1,0
36.002069,2098.66,-2.0,1,0
36.11169,2098.18,-1.75,1,0
36.198152,2098.21,-1.9,1,0
36.300385,2096.34,-1.9,1,0
36.394491,2096.45,-1.9,1,0
36.499389,2096.75,-2.2,1,0
36.611433,2097.69,-1.55,1,0
36.694658,2096.53,-1.75,1,0
36.798856,2097.91,-1.55,1,0
36.904016,2096.6,-1.55,1,0
37.00984,2095.85,-1.55,1,0
37.112471,2096.11,-1.65,1,0
37.200147,2095.18,-1.65,1,0
37.301314,2097.05,-1.65,1,0
37.403045,2096.75,-1.7,1,0
37.50092,2097.65,-1.7,1,0
37.607059,2097.39,-2.25,1,0
37.711845,2097.91,-659.6,1,1
37.799747,2097.39,-1160.0,0,1
37.898935,2094.8,-1146.35,0,1
38.002311,2094.46,-1094.05,0,1
38.093145,2094.99,-807.7,0,1
38.206038,2095.21,-694.65,0,1
38.309225,2096.08,-255.25,0,1
38.402301,2093.97,0.55,1,0
38.520553,2093.0,-6.25,1,0
38.614722,2093.67,-172.3,1,1
38.69491,2093.82,-242.65,1,1
38.804697,2095.06,-6.6,1,0
38.896995,2095.4,-8.35,1,0
38.999496,2093.56,-618.9,0,1
39.109536,2095.25,-13.0,1,1
39.199936,2095.36,-7.0,1,0
39.298734,2093.64,-5.3,1,0
39.403328,2091.8,-2.85,1,0
39.512528,2093.75,-3.2,1,0
39.598032,2095.66,-3.0,1,0
39.708068,2094.54,-3.35,1,0
39.807315,2093.75,-3.0,1,0
39.902493,2094.31,-2.55,1,0
40.00969,2095.29,-2.7,1,0
40.104259,2094.65,-2.5,1,0
40.200346,2093.9,-2.55,1,0
40.297559,2094.31,-2.65,1,0
40.405213,2093.37,-3.2,1,0
40.494448,2093.04,-3.0,1,0
40.612895,2090.41,-2.75,1,0
40.706657,2089.96,-2.55,1,0
40.79857,2092.62,-2.35,1,0
40.907292,2092.66,-2.35,1,0
41.000271,2090.82,-2.35,1,0
41.108969,2092.62,-2.05,1,0
41.196539,2093.11,-2.25,1,0
41.297151,2092.02,-2.25,1,0
41.405487,2092.02,-2.0,1,0
41.513436,2093.45,-2.8,1,0
41.603445,2093.0,-2.5,1,0
41.709759,2092.66,-2.5,1,0
41.795926,2092.36,-2.55,1,0
41.897918,2091.46,-1.9,1,0
41.993721,2090.45,-2.25,1,0
42.09935,2093.22,-2.15,1,0
42.20471,2091.65,-2.15,1,0
42.303447,2091.84,-2.6,1,0
42.395725,2092.25,-1.9,1,0
42.499115,2090.75,-2.3,1,0
42.607009,2091.01,-2.65,1,0
42.707108,2092.06,-2.15,1,0
42.798464,2090.49,-1.95,1,0
42.902241,2089.44,-1.85,1,0
42.996584,2090.04,-1.85,1,0
43.10535,2090.6,-1.8,1,0
43.220139,2091.69,-1.8,1,0
43.307417,2091.09,-1.85,1,0
43.415635,2090.9,-1.9,1,0
43.504056,2090.0,-1.85,1,0
43.612339,2089.17,-1.85,1,0
43.698792,2088.69,-1.85,1,0
43.804606,2088.95,-1.8,1,0
43.895082,2088.05,-1.9,1,0
44.000063,2089.29,-1.85,1,0
44.095977,2088.69,-1.85,1,0
44.196098,2089.92,-1.85,1,0
44.30062,2088.95,-1.85,1,0
44.40643,2089.7,-1.85,1,0
44.501903,2090.56,-1.9,1,0
44.602178,2088.24,-1.85,1,0
44.70344,2086.47,-1.85,1,0
44.795367,2086.17,-1.9,1,0
44.89713,2087.9,-1.8,1,0
45.001945,2088.99,-1.85,1,0
45.109515,2091.16,-1.9,1,0
45.202595,2088.24,-1.85,1,0
45.308348,2087.6,-1.9,1,0
45.394236,2088.87,-1.85,1,0
45.493764,2089.44,-1.85,1,0
45.595717,2086.92,-1.85,1,0
45.703705,2086.77,-2.35,1,0
45.805668,2088.5,-2.55,1,0
45.899493,2088.72,-2.65,1,0
46.005563,2087.11,-2.75,1,0
46.100495,2087.71,-2.1,1,0
46.217047,2087.56,-2.05,1,0
46.308055,2087.75,-1.65,1,0
46.398924,2084.82,-1.7,1,0
46.503565,2084.9,-1.75,1,0
46.60335,2086.81,-1.8,1,0
46.713525,2084.97,-1.8,1,0
46.799052,2085.95,-1.9,1,0
46.903177,2087.22,-1.85,1,0
46.995797,2086.36,-1.85,1,0
47.099722,2086.25,-1.9,1,0
47.206666,2086.62,-1.85,1,0
47.295687,2086.51,-1.85,1,0
47.401002,2085.53,-1.9,1,0
47.495774,2084.6,-1.85,1,0
47.599515,2083.55,-1.9,1,0
47.711095,2084.03,-1.9,1,0
47.799469,2085.2,-1.9,1,0
47.901139,2084.75,-1.9,1,0
48.00057,2083.28,-1.9,1,0
48.094998,2083.92,-1.9,1,0
48.1963,2084.67,-1.95,1,0
48.303045,2085.2,-1.9,1,0
48.40862,2083.77,-1.95,1,0
48.494233,2083.32,-1.9,1,0
48.600998,2083.02,-1.9,1,0
48.697764,2083.13,-1.95,1,0
48.796448,2082.23,-1.95,1,0
48.898904,2084.75,-1.95,1,0
48.994133,2085.35,-1.95,1,0
49.10355,2085.46,-1.95,1,0
49.20103,2084.26,-1.95,1,0
49.312966,2082.5,-1.9,1,0
49.397522,2084.63,-1.95,1,0
49.507775,2084.52,-1.9,1,0
49.601435,2084.56,-1.95,1,0
49.702261,2083.58,-1.95,1,0
49.796365,2082.98,-1.95,1,0
49.901917,2082.01,-1.9,1,0
49.994508,2081.9,-1.9,1,0
50.099187,2081.07,-1.9,1,0
50.201532,2081.52,-1.95,1,0
50.297205,2081.48,-1.9,1,0
50.402463,2082.46,-1.95,1,0
50.513884,2081.71,-1.9,1,0
50.59878,2081.26,-1.95,1,0
50.702693,2081.11,-1.9,1,0
50.800818,2080.88,-1.95,1,0
50.907275,2081.18,-1.95,1,0
51.003796,2080.51,-1.9,1,0
51.112497,2080.47,-1.95,1,0
51.222784,2080.13,-1.9,1,0
51.303818,2079.38,-1.9,1,0
51.394666,2080.96,-1.95,1,0
51.50322,2081.71,-1.9,1,0
51.605072,2080.51,-1.95,1,0
51.694042,2078.82,-1.95,1,0
51.793942,2077.47,-1.95,1,0
