Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
11.697616,44517.7,-2.05,1,0
11.797001,44630.01,-2.05,1,0
11.899701,44642.69,-2.05,1,0
11.99956,45134.55,-2.05,1,0
12.098922,45219.6,-2.05,1,0
12.195792,44971.26,-2.05,1,0
12.296659,44957.5,-2.05,1,0
12.405334,44864.12,-2.05,1,0
12.492145,44973.03,-2.05,1,0
12.600118,45105.0,-2.05,1,0
12.70221,45227.32,-2.05,1,0
12.802999,45305.27,-2.05,1,0
12.893255,45242.93,-2.05,1,0
13.006078,45088.08,-2.05,1,0
13.104452,44775.18,-2.05,1,0
13.198831,44712.12,-2.05,1,0
13.297954,44791.65,-2.05,1,0
13.398417,44863.19,-2.05,1,0
13.492969,44968.41,-2.05,1,0
13.592265,45023.97,-2.05,1,0
13.694206,45013.95,-2.05,1,0
13.793793,44981.43,-2.05,1,0
13.897327,44922.27,-2.05,1,0
13.99586,44882.84,-2.05,1,0
14.107038,44867.16,-2.05,1,0
14.202247,44901.98,-2.05,1,0
14.303408,44938.1,-2.05,1,0
14.410616,44955.21,-2.05,1,0
14.494123,44929.4,-2.05,1,0
14.594864,44889.93,-2.05,1,0
14.694605,44887.8,-2.05,1,0
14.794935,44864.2,-2.05,1,0
14.896076,44832.16,-2.05,1,0
14.995424,44928.2,-2.05,1,0
15.105009,44936.19,-2.05,1,0
15.204518,44946.24,-2.05,1,0
15.300563,44922.38,-2.05,1,0
15.393239,44862.21,-2.05,1,0
15.497961,44821.81,-2.05,1,0
15.595486,44764.0,-2.05,1,0
15.694273,44772.41,-2.05,1,0
15.795459,44900.4,-2.05,1,0
15.896477,44907.94,-2.05,1,0
15.998439,44939.79,-2.05,1,0
16.106012,44913.0,-2.05,1,0
16.200554,44870.88,-2.05,1,0
16.298299,44877.22,-2.05,1,0
16.39546,44874.03,-2.05,1,0
16.499016,44858.99,-2.05,1,0
16.592619,44914.28,-2.05,1,0
16.702567,44942.27,-2.05,1,0
16.792677,44976.52,-2.05,1,0
16.89312,44964.4,-2.05,1,0
17.004377,44915.55,-2.05,1,0
17.102825,44886.3,-2.05,1,0
17.201429,44886.0,-2.05,1,0
17.301071,44900.18,-2.05,1,0
17.391231,44916.23,-2.05,1,0
17.502447,45001.39,-2.05,1,0
17.596659,44977.04,-2.05,1,0
17.701321,44970.59,-2.05,1,0
17.795426,44957.76,-2.05,1,0
17.897897,44933.07,-2.05,1,0
18.000455,44913.94,-2.05,1,0
18.098913,44889.3,-2.05,1,0
18.198946,44908.8,-2.05,1,0
18.296136,44971.11,-2.05,1,0
18.392695,44971.94,-2.05,1,0
18.504129,44964.1,-2.05,1,0
18.597883,44938.52,-2.05,1,0
18.698802,44892.56,-2.05,1,0
18.796431,44845.45,-2.05,1,0
18.897314,44815.06,-2.05,1,0
18.998271,44868.55,-2.05,1,0
19.100585,44915.89,-2.05,1,0
19.199445,44916.38,-2.05,1,0
19.295289,44912.74,-2.05,1,0
19.395615,44880.97,-2.05,1,0
19.490831,44873.09,-2.05,1,0
19.591549,44873.43,-2.05,1,0
19.699564,44851.79,-2.05,1,0
19.801847,44867.09,-2.05,1,0
19.890882,44930.04,-2.05,1,0
19.992619,44980.9,-2.05,1,0
20.103551,44966.39,-2.05,1,0
20.205219,44913.12,-2.05,1,0
20.300204,44877.63,-2.05,1,0
20.397623,44886.71,-2.05,1,0
20.49599,44894.21,-2.05,1,0
20.593781,44901.86,-2.05,1,0
20.692611,44980.45,-2.05,1,0
20.797367,44985.82,-2.05,1,0
20.894757,44975.73,-2.05,1,0
20.996639,44985.29,-2.05,1,0
21.093541,44914.77,-2.05,1,0
21.208539,44861.16,-2.05,1,0
21.300008,44996.7,-2.05,1,0
21.399066,44960.27,-2.05,1,0
21.494289,44900.81,-2.05,1,0
21.592621,44828.41,-2.05,1,0
21.693082,44874.52,-2.05,1,0
21.792708,44889.71,-2.1,1,0
21.894294,44923.47,-2.05,1,0
21.996702,44916.49,-2.05,1,0
22.09294,44860.19,-2.05,1,0
22.192122,44779.01,-2.05,1,0
22.303017,44759.5,-2.05,1,0
22.40132,44811.72,-2.05,1,0
22.49513,44836.37,-2.05,1,0
22.59743,44853.55,-2.05,1,0
22.6972,44800.43,-2.05,1,0
22.79685,44742.47,-2.05,1,0
22.899237,44708.9,-2.05,1,0
22.999009,44721.02,-2.05,1,0
23.094791,44742.92,-2.05,1,0
23.195608,44869.79,-2.05,1,0
