Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
7.400256,752.3,-2.05,1,0
7.50073,750.87,-2.05,1,0
7.606484,757.17,-2.05,1,0
7.701231,749.0,-2.05,1,0
7.796659,739.47,-2.05,1,0
7.908399,744.68,-2.05,1,0
8.002099,745.96,-2.05,1,0
8.10273,744.57,-2.05,1,0
8.207207,751.55,-2.05,1,0
8.296706,752.67,-2.05,1,0
8.397277,757.32,-2.05,1,0
8.50987,743.82,-2.05,1,0
8.595214,743.82,-2.05,1,0
8.701042,747.42,-2.05,1,0
8.801508,749.63,-2.05,1,0
8.902781,761.52,-2.05,1,0
9.000077,747.68,-2.05,1,0
9.100361,739.69,-2.05,1,0
9.199727,751.47,-2.05,1,0
9.308892,750.76,-2.05,1,0
9.404184,745.84,-2.05,1,0
9.503648,747.79,-2.05,1,0
9.597117,747.01,-2.05,1,0
9.697055,769.63,-2.05,1,0
9.79648,775.03,-2.05,1,0
9.8971,750.08,-2.05,1,0
9.995544,761.45,-2.05,1,0
10.096895,767.11,-2.05,1,0
10.205407,761.26,-2.05,1,0
10.306217,782.04,-2.05,1,0
10.398849,820.68,-2.05,1,0
10.501426,803.69,-2.05,1,0
10.617152,808.3,-2.05,1,0
10.698662,913.23,-2.05,1,0
25.606426,823.23,-2.05,1,0
25.696421,740.93,-2.05,1,0
25.795417,754.85,-2.05,1,0
25.895833,753.2,-2.05,1,0
26.008061,752.48,-2.05,1,0
26.105997,754.13,-2.05,1,0
26.202567,752.22,-2.05,1,0
26.302536,751.7,-2.05,1,0
26.399117,752.41,-2.05,1,0
26.497873,760.85,-2.05,1,0
26.596626,768.69,-2.05,1,0
26.703748,746.89,-2.05,1,0
26.796682,747.87,-2.05,1,0
26.900716,749.07,-2.05,1,0
27.00577,748.62,-2.05,1,0
27.103412,749.18,-2.05,1,0
27.205455,751.62,-2.05,1,0
27.299572,756.61,-2.05,1,0
27.407517,751.92,-2.05,1,0
27.504856,750.42,-2.05,1,0
27.599311,749.37,-2.05,1,0
27.702169,748.96,-2.05,1,0
27.800386,751.58,-2.05,1,0
27.899863,755.75,-2.05,1,0
27.999824,759.91,-2.05,1,0
28.099949,763.4,-2.05,1,0
28.199951,770.79,-2.05,1,0
28.311224,773.19,-2.05,1,0
28.404523,769.48,-2.05,1,0
28.502428,766.93,-2.05,1,0
28.597965,765.84,-2.05,1,0
28.695232,764.45,-2.05,1,0
28.812651,764.08,-2.05,1,0
28.913819,755.26,-2.05,1,0
29.008445,750.8,-2.05,1,0
29.107396,748.62,-2.05,1,0
29.205875,736.32,-2.05,1,0
29.307558,738.15,-2.05,1,0
29.402709,742.43,-2.05,1,0
29.502692,750.38,-2.05,1,0
29.601039,762.61,-2.05,1,0
29.700745,785.83,-2.05,1,0
29.802453,827.88,-2.05,1,0
29.901388,790.37,-2.05,1,0
29.999455,671.38,-2.05,1,0
30.09806,635.14,-2.05,1,0
30.207064,731.93,-2.05,1,0
30.305799,752.15,-2.05,1,0
30.409229,759.8,-2.05,1,0
30.495546,781.37,-2.05,1,0
30.605742,794.05,-2.05,1,0
30.696747,942.3,-2.05,1,0
34.103147,991.55,-2.05,1,0
34.194282,841.09,-2.05,1,0
34.300961,759.12,-2.05,1,0
34.404653,748.66,-2.05,1,0
34.502321,745.36,-2.05,1,0
34.596953,741.76,-2.05,1,0
34.700289,739.65,-2.05,1,0
34.795741,740.03,-2.05,1,0
34.900012,743.59,-2.05,1,0
35.002853,745.84,-2.05,1,0
35.1095,748.06,-2.05,1,0
35.204369,746.93,-2.05,1,0
35.295351,748.58,-2.05,1,0
35.395435,748.25,-2.05,1,0
35.498706,752.93,-2.05,1,0
35.607513,744.01,-2.05,1,0
35.710643,744.53,-2.05,1,0
35.812486,743.48,-2.05,1,0
35.899511,746.82,-2.05,1,0
35.99528,766.85,-2.05,1,0
36.101675,790.56,-2.05,1,0
36.199153,794.72,-2.05,1,0
36.301825,827.25,-2.05,1,0
36.403955,864.5,-2.05,1,0
36.501801,861.01,-2.05,1,0
36.600751,858.8,-2.05,1,0
36.705853,874.18,-2.05,1,0
36.803655,888.51,-2.05,1,0
36.900354,863.63,-2.05,1,0
37.000438,860.75,-2.05,1,0
37.101992,881.98,-2.05,1,0
37.206145,918.14,-2.05,1,0
37.301621,936.97,-2.05,1,0
37.40433,941.02,-2.05,1,0
39.995892,933.11,-2.05,1,0
40.094748,748.51,-2.05,1,0
40.204885,741.94,-2.05,1,0
40.297621,744.27,-2.05,1,0
40.402733,745.54,-2.05,1,0
40.494367,746.14,-2.05,1,0
40.600709,748.06,-2.05,1,0
40.69907,749.3,-2.05,1,0
40.801611,749.97,-2.05,1,0
40.904639,749.07,-2.05,1,0
41.011291,749.93,-2.05,1,0
41.105369,751.1,-2.05,1,0
41.205797,763.66,-2.05,1,0
41.30023,877.21,-2.05,1,0
41.412917,885.88,-2.05,1,0
41.494654,925.76,-2.05,1,0
42.695783,875.49,-2.05,1,0
42.8029,746.29,-2.05,1,0
42.902154,742.99,-2.05,1,0
43.000917,743.48,-2.05,1,0
43.102053,746.48,-2.05,1,0
43.203869,749.45,-2.05,1,0
43.307394,748.7,-2.05,1,0
43.402242,747.76,-2.05,1,0
43.504706,748.43,-2.05,1,0
43.598826,750.91,-2.05,1,0
43.706351,756.72,-2.05,1,0
45.008264,872.41,-2.05,1,0
45.105295,748.62,-2.05,1,0
45.196642,746.63,-2.05,1,0
45.295578,748.47,-2.05,1,0
45.394216,751.13,-2.05,1,0
45.495671,749.9,-2.05,1,0
45.606556,750.08,-2.05,1,0
45.704809,745.92,-2.05,1,0
45.801508,746.52,-2.05,1,0
45.895961,749.52,-2.05,1,0
46.006766,750.23,-2.05,1,0
46.095989,749.07,-2.05,1,0
46.205597,749.97,-2.05,1,0
46.305767,751.66,-2.05,1,0
46.396767,750.5,-2.05,1,0
46.504869,755.75,-2.05,1,0
46.604894,805.94,-2.05,1,0
46.705513,906.4,-2.05,1,0
46.797938,948.6,-2.05,1,0
48.705247,802.0,-2.05,1,0
48.797331,744.68,-2.05,1,0
48.897696,727.35,-2.05,1,0
48.99994,710.88,-2.05,1,0
49.111546,699.48,-2.05,1,0
49.208979,702.07,-2.05,1,0
49.301644,718.08,-2.05,1,0
49.399635,734.37,-2.05,1,0
49.498495,738.04,-2.05,1,0
49.598745,738.0,-2.05,1,0
49.6977,741.08,-2.05,1,0
49.796875,746.11,-2.05,1,0
49.896531,746.14,-2.05,1,0
49.99939,749.52,-2.05,1,0
50.097847,750.95,-2.05,1,0
50.202984,750.23,-2.05,1,0
50.302847,750.91,-2.05,1,0
50.402303,753.57,-2.05,1,0
50.507072,749.63,-2.05,1,0
50.60208,748.1,-2.05,1,0
50.702776,742.88,-2.05,1,0
50.795764,735.49,-2.05,1,0
50.910331,746.11,-2.05,1,0
51.002175,749.97,-2.05,1,0
51.110486,750.12,-2.05,1,0
51.194586,749.71,-2.05,1,0
51.305437,748.62,-2.05,1,0
51.407896,748.25,-2.05,1,0
51.501457,748.28,-2.05,1,0
51.597944,746.93,-2.05,1,0
51.70187,746.18,-2.05,1,0
51.7952,746.97,-2.05,1,0
51.907223,748.85,-2.05,1,0
51.997211,749.97,-2.05,1,0
52.099566,748.96,-2.05,1,0
52.202382,748.81,-2.05,1,0
52.302411,748.43,-2.05,1,0
52.399735,748.47,-2.05,1,0
52.512617,748.06,-2.05,1,0
52.601701,748.17,-2.05,1,0
52.701794,747.23,-2.05,1,0
