Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
183.987773,50389.03,-636.95,0,1
184.087743,49699.36,-686.35,0,1
184.194413,49400.68,-649.0,0,1
184.29496,49169.16,-695.65,0,1
184.397186,48419.2,-633.95,0,1
184.489672,47805.57,-419.9,0,1
184.591199,47826.91,-409.65,0,1
184.690704,47782.05,-414.8,0,1
184.79829,47952.66,-404.05,0,1
184.894712,48245.03,-563.35,0,1
184.989321,48322.12,-368.1,0,1
185.090499,48245.89,-463.4,0,1
185.193725,48145.66,-485.55,0,1
185.291101,48231.6,-483.15,0,1
185.391898,48262.85,-408.45,0,1
185.497062,48262.85,-407.4,0,1
185.586474,48233.33,-384.25,0,1
185.690876,48243.27,-424.6,0,1
185.78765,48230.25,-303.5,0,1
185.894599,48239.07,-423.0,0,1
185.995117,48310.68,-402.95,0,1
186.091113,48188.65,-371.05,0,1
186.201323,48207.37,-321.65,0,1
186.303994,48030.01,-442.3,0,1
186.391614,48070.48,-388.35,0,1
186.486766,48105.52,-396.2,0,1
186.587019,48071.46,-380.5,0,1
186.692032,48071.16,-303.15,0,1
186.790706,48076.52,-358.4,0,1
186.89567,48137.56,-291.3,0,1
186.995677,48070.3,-347.1,0,1
187.085674,48044.23,-406.2,0,1
187.198159,47931.09,-414.1,0,1
187.29171,47949.66,-383.15,0,1
187.389777,48017.97,-460.3,0,1
187.498385,48094.3,-396.8,0,1
187.593704,48094.19,-389.9,0,1
187.68888,48019.62,-435.5,0,1
187.785768,47970.78,-537.7,0,1
187.887068,47991.78,-308.35,0,1
187.987247,48011.63,-382.95,0,1
188.08987,48040.25,-339.95,0,1
188.191457,47956.71,-342.3,0,1
188.290029,47811.09,-356.65,0,1
188.398328,47962.67,-473.7,0,1
188.495629,48049.4,-442.2,0,1
188.592091,48138.34,-385.65,0,1
188.700584,48237.94,-372.1,0,1
188.796808,48287.68,-416.55,0,1
188.894344,48231.27,-423.8,0,1
188.992189,48148.59,-322.1,0,1
189.092296,48137.56,-448.75,0,1
189.186771,48263.11,-432.85,0,1
189.296103,48427.57,-339.95,0,1
189.394061,48574.2,-309.75,0,1
189.491476,48663.48,-285.9,0,1
189.588499,48664.27,-452.0,0,1
189.686782,48479.41,-313.75,0,1
189.795198,48467.71,-279.3,0,1
189.892388,48478.1,-215.15,0,1
189.989377,48582.01,-433.95,0,1
190.086043,48662.43,-370.35,0,1
190.194526,48753.03,-333.6,0,1
190.296607,48762.07,-355.2,0,1
