Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
26.198002,52003.95,-607.5,1,1
26.29619,51827.79,-1021.4,0,1
26.393915,51202.04,-687.8,0,1
26.496438,49328.36,-3.1,1,0
26.602814,48702.8,-181.4,1,1
26.700904,47910.38,-614.65,0,1
26.79976,47221.39,-337.8,0,1
26.908755,46578.94,-229.9,0,1
27.000602,45552.22,26.55,0,0
27.098266,44478.2,-190.7,0,1
27.205882,44614.14,16.75,0,1
27.302676,45057.46,368.2,0,1
27.398412,45393.8,175.55,0,1
27.498842,45633.4,-182.1,0,1
27.59528,45748.23,-641.45,0,1
27.693555,45322.3,-588.1,0,1
27.803787,45136.66,-374.7,1,1
27.900325,45360.34,-28.1,1,1
28.000156,45553.35,-156.0,1,1
28.108717,45596.07,-890.75,0,1
28.202806,45430.19,-63.9,1,1
28.298642,45122.03,-593.05,1,1
28.394925,45111.9,-347.55,1,1
28.494361,45282.62,-436.1,1,1
28.6029,45535.53,-1.4,1,0
28.701712,46054.82,-577.0,1,1
28.802025,46509.81,-974.95,0,1
28.900783,46911.16,-1103.15,0,1
28.998827,47788.69,-626.2,0,1
29.095854,48372.09,-434.25,0,1
29.205167,48883.8,-361.2,0,1
29.295756,49379.71,-295.05,0,0
29.39447,49810.55,-128.9,0,0
29.504038,49832.27,-146.7,0,0
29.611301,50292.62,-723.15,0,1
29.697038,50196.96,-440.6,0,1
29.793636,50405.35,-265.1,1,1
29.896524,50727.77,-267.0,1,1
29.992659,51089.02,-385.5,1,1
30.092698,51419.73,-5.4,1,0
30.200957,51955.9,-4.0,1,0
30.300467,52071.21,-387.15,1,1
30.394049,51959.23,-829.5,0,1
30.492739,51792.94,-614.25,1,1
30.598392,51328.76,-1.2,1,0
30.69402,50781.34,-445.7,1,1
30.796719,50410.07,-891.5,0,1
30.901957,50545.01,-770.85,0,1
31.002563,50530.12,-571.6,0,1
31.097347,50797.92,-431.9,0,1
31.196425,51123.08,-398.4,0,1
31.291839,51231.6,51.1,0,1
31.399164,51247.77,210.85,0,0
31.498746,51109.39,138.55,0,0
31.596559,51068.35,343.75,0,1
31.693705,50972.65,449.75,0,1
31.801316,50938.55,-721.85,0,1
31.899888,50842.26,-567.8,0,1
32.009783,50772.64,-143.45,1,1
32.11034,50763.82,-203.1,1,1
32.197204,50799.12,-424.95,1,1
32.300997,50775.41,-261.4,1,1
32.39315,50742.32,-1.0,1,0
32.49315,50690.45,-222.65,1,1
32.603336,50711.3,-696.6,0,1
32.699415,50761.79,-759.55,0,1
32.798883,50822.6,-8.45,1,0
32.896941,50690.93,-141.35,1,1
32.995367,50732.57,-272.1,0,1
33.100412,50669.06,-237.55,0,1
33.19525,50458.54,-191.0,0,1
33.29148,50143.89,-300.9,0,1
33.398746,49975.64,-647.05,0,1
33.496492,49927.47,254.4,0,1
33.593754,49667.81,117.35,0,1
33.693175,49352.74,544.4,0,1
33.794395,48742.0,158.95,0,1
33.902187,48360.23,-676.1,0,1
33.99775,48111.48,-453.0,1,1
34.102042,46785.6,-320.05,1,1
34.207816,46524.48,-147.85,1,1
34.301211,46854.85,-484.45,1,1
34.398975,47372.45,-266.1,1,1
34.493999,47644.79,-225.4,1,1
34.600993,47726.72,-182.8,1,1
34.702724,47671.12,-103.35,1,1
34.796972,47667.94,-842.05,0,1
34.89586,47739.1,-888.2,0,1
34.99543,47772.97,-939.25,0,1
35.100645,47871.48,-334.1,1,1
35.204582,47874.18,-164.5,1,1
35.298522,47957.16,-1133.25,0,1
35.394103,47981.32,-978.55,0,1
35.505122,47887.16,-890.1,0,1
35.598751,47880.97,-880.05,0,1
35.694603,47866.94,-808.3,0,1
35.802774,47971.07,-929.1,0,1
35.903097,48012.9,-652.5,0,1
35.996376,48009.08,-609.9,0,1
36.09767,47992.16,-447.9,0,1
36.19714,48020.71,-611.2,0,1
36.294912,48031.29,-288.85,1,1
36.401506,48032.48,-7.95,1,0
36.502389,48060.39,-546.2,1,1
36.607336,48124.43,-3.2,1,0
36.70438,48057.54,-642.1,1,1
36.798323,48035.67,-246.1,1,1
36.892969,48005.02,-2.3,1,0
36.995407,47996.29,-192.5,1,1
37.097754,48038.37,-646.2,0,1
37.196927,48122.59,-965.65,0,1
37.301691,48128.74,-755.2,0,1
37.399449,48081.51,-458.75,0,1
37.498043,48057.77,-162.8,0,1
37.59374,48054.46,177.35,0,1
37.705392,48075.14,668.7,0,1
37.7983,48050.23,477.55,0,1
37.904386,48139.62,572.9,0,1
38.004787,48217.84,522.0,0,1
38.106,48201.89,673.2,0,1
38.197119,48153.99,-610.65,0,1
38.299282,48089.84,-726.25,0,1
38.396315,48008.48,-231.0,1,1
38.493755,47997.18,-327.65,1,1
38.592154,48100.68,-336.7,1,1
38.693342,48178.41,-178.85,1,1
38.798729,48195.78,-150.2,1,1
38.892791,48151.21,-858.55,0,1
39.003938,48077.35,-715.85,0,1
39.097524,48066.36,-292.25,1,1
39.205562,48179.08,-2.35,1,0
39.294317,48178.07,-245.45,1,1
39.401307,48069.81,-500.75,1,1
